"Date","US IPI - SA","CA IPI - SA","UK IPI - SA","GR IPI - SA","US 3M IR - NSA","CA 3M IR - NSA","UK 3M IR - NSA","GR 3M IR - NSA","US HUR - SA","CA HUR - SA","UK HUR - SA","GR HUR - SA","US TSP - NSA","CA TSP - NSA","UK TSP - NSA","GR TSP - NSA"
2017-03-01,99.0726,103.363127325844,98.0544747081712,101.608467372281,0.98,0.845652174,0.34567,-0.3293,4.4,6.7,4.5,3.7,0.769837566287199,-0.858677350611679,1.64507031360059,2.33933304910375
2017-04-01,100.0545,104.323027162383,98.903431199151,103.208600716726,1.03,0.843157895,0.33513,-0.3304,4.4,6.5,4.4,3.6,-0.485759116997479,0.784001825298553,-1.21651790263779,1.55952833777102
2017-05-01,100.139,105.473676325414,99.115670321896,103.408617384782,1.05,0.797727273,0.31081,-0.3295,4.4,6.6,4.4,3.6,1.03807346137694,-0.967646421191902,2.04374140302612,2.50044587123239
2017-06-01,100.3148,105.566241917231,99.0095507605235,103.50862571881,1.16,0.828636364,0.29442,-0.33,4.3,6.5,4.3,3.6,1.41918859810193,-1.14157669060288,0.611842158472384,0.0713390868596873
2017-07-01,100.1418,106.106921284468,99.9646268128758,104.208684057005,1.22,1.123,0.2931,-0.3304,4.3,6.3,4.3,3.5,1.14492142403756,-1.00543346907209,-0.91265104227375,-2.22906125571611
2017-08-01,99.6878,104.88698169288,100.070746374248,106.408867405617,1.25,1.198636364,0.28119,-0.3291,4.4,6.2,4.3,3.5,-0.208736436975174,-0.260509802110203,0.175639040813443,-1.39247034553893
2017-09-01,99.7829,105.332687692789,101.87477891758,105.408784065339,1.25,1.321,0.30911,-0.3294,4.3,6.2,4.2,3.5,1.72082403042213,1.08908650900869,-1.0015063086799,2.79000144279326
2017-10-01,101.0401,104.646739203133,102.087018040325,103.808650720893,1.26,1.329047619,0.38187,-0.3295,4.2,6.3,4.3,3.5,2.45466789372398,3.54377344561926,2.36603296139959,4.18282305465389
2017-11-01,101.226,105.79444552943,102.829854969933,107.608967413951,1.32,1.328095238,0.51857,-0.329,4.2,6,4.4,3.4,0.27352302023845,1.33223525158437,-0.891694125607007,1.24623183280287
2017-12-01,101.3878,106.223297100771,103.14821365405,107.008917409784,1.54,1.372105263,0.51871,-0.3279,4.1,5.9,4.3,3.4,2.67033815613468,0.420463426667801,0.686311268432775,-0.144712985911281
2018-01-01,101.345,105.725155100872,103.042094092678,106.508875739645,1.63,1.552727273,0.5225,-0.3285,4,6,4.2,3.3,4.36672496414429,1.0557947591635,2.70958183735303,1.93230277185498
2018-02-01,101.7068,107.125945386301,103.360452776795,104.608717393116,1.78,1.547894737,0.54683,-0.3285,4.1,5.9,4.2,3.3,-3.82640657755972,-5.15055594141257,-5.71010134744411,-5.76709373774349
2018-03-01,102.2785,108.369427671761,103.14821365405,105.908825735478,2.08,1.596190476,0.62842,-0.3279,4,5.9,4.2,3.3,-1.17783903728688,0.343966842322184,-2.30612329276863,-1.97873853250783
2018-04-01,103.434,108.619568794159,103.042094092678,105.408784065339,2.2,1.639047619,0.75629,-0.3285,4,5.9,4.2,3.3,-0.576228759248211,-0.674144967968596,2.66090339800551,1.3251477300874
2018-05-01,102.4735,108.378791243188,102.829854969933,107.108925743812,2.16,1.65,0.64355,-0.3252,3.8,6,4,3.2,0.768476584718694,3.85288818698593,5.62607270113876,2.63833353704318
2018-06-01,103.2508,109.233284018524,104.633887513265,107.008917409784,2.19,1.65,0.63868,-0.322,4,6.1,4,3.2,0.250563669297125,1.75452325799788,-0.386126003530816,-2.26429859480795
2018-07-01,103.4588,110.205757793836,103.784931022285,104.708725727144,2.17,1.796190476,0.74619,-0.3207,3.8,5.8,4,3.2,0.783847962240102,1.05997262086042,-0.0766625788664398,-0.736279612191249
2018-08-01,104.1802,110.413629079507,104.527767951892,105.708809067422,2.19,1.842727273,0.80519,-0.319,3.8,6,4.1,3.2,1.4657083329742,-0.54366586648954,-0.610111540100335,-0.27530335975311
2018-09-01,104.1665,110.185960528533,104.740007074637,105.008750729227,2.24,1.874736842,0.80093,-0.3188,3.7,5.9,4.1,3.2,0.807753818876269,-1.2472890011955,-2.8729495369774,-2.10124668108527
2018-10-01,104.0476,110.627921099872,103.678811460913,105.008750729227,2.37,2.013181818,0.80618,-0.3177,3.8,5.9,4,3.1,-3.9609808113779,-4.1490856638816,-3.36965925661156,-5.05783461455562
2018-11-01,103.9603,109.670429038843,103.57269189954,103.008584048671,2.56,2.131904762,0.87483,-0.3164,3.8,5.7,4,3.1,-1.60883527345414,-2.06374910108698,-1.34817984511765,-2.5274309496784
2018-12-01,103.869,108.663978875783,103.784931022285,103.908659054921,2.69,2.192631579,0.90444,-0.3119,3.9,5.8,3.9,3.1,-5.86356900347944,-4.42564712097199,-3.69133665018656,-5.57992391895039
2019-01-01,103.2684,107.381972182167,104.84612663601,103.608634052838,2.59,2.142984091,0.91822,-0.308,4,5.9,3.9,3.1,2.21683891619295,3.64293225404834,1.10427656464989,1.9095973195749
2019-02-01,102.8157,106.820960488404,105.482844004245,103.608634052838,2.49,1.988762632,0.87598,-0.3084,3.8,5.9,3.8,3,5.44886241569743,5.40968798850749,4.2523181135945,2.66650530477229
2019-03-01,102.9,108.722033018628,106.437920056597,104.40870072506,2.48,1.862237619,0.84,-0.3092,3.8,5.8,3.8,3,0.903868586312146,1.94143136848176,0.800859622907593,2.12180746561886
2019-04-01,102.3826,111.285511344636,103.99717014503,102.808567380615,2.47,1.863494286,0.82,-0.3105,3.6,5.8,3.8,3,2.32902299646931,2.216625153928,3.21976637018776,4.17275875336669
2019-05-01,102.5756,111.377541875229,105.2706048815,103.50862571881,2.44,1.872109545,0.8,-0.3119,3.6,5.4,3.9,2.9,-1.97903504244602,-0.949331365320806,-2.10555191735931,-1.72487026537889
2019-06-01,102.5928,110.549267099888,105.588963565617,102.608550712559,2.3,1.8421995,0.78,-0.3289,3.6,5.5,3.8,2.9,1.2904463395515,0.0134187558668684,1.09025474076058,-1.34172695668513
2019-07-01,102.2012,108.530213569688,106.013441811107,102.008500708392,2.22,1.839895455,0.77,-0.3649,3.7,5.8,3.9,2.9,2.70988326872509,1.14338191823251,2.58067321437309,1.95996266737777
2019-08-01,102.9086,108.622779161506,105.376724442872,102.208517376448,2.06,1.840029048,0.76,-0.4077,3.7,5.8,3.8,2.9,-4.16916750955505,-1.60455405027237,-4.64536827548205,-5.05697739585279
2019-09-01,102.579,108.323144875852,106.968517863459,101.408450704225,2.03,1.8327845,0.77,-0.4176,3.5,5.6,3.8,2.9,2.93773912382496,2.63106702880262,1.68645074355252,4.63176121047558
2019-10-01,101.7775,109.096575875695,107.923593915812,100.708392366031,1.88,1.844795,0.78,-0.4129,3.6,5.7,3.8,3,-0.33506506692839,-1.60732880031862,-1.34823325295937,1.71690768565357
2019-11-01,102.0979,108.166639467721,107.605235231694,100.808400700058,1.77,1.845125,0.79,-0.4013,3.6,6,3.8,3.1,3.73800831989133,3.18341066302361,1.75966521078039,5.24496210020338
2019-12-01,101.7632,107.319102488302,107.711354793067,98.5082090174181,1.76,1.9093095,0.79,-0.3947,3.6,5.8,3.9,3.1,2.09177285114531,0.641203261965769,1.03560945139918,0.658738384246472
2020-01-01,101.303,107.855501365744,110.045985143261,101.508459038253,1.65,1.912473636,0.74,-0.3911,3.5,5.6,4,3.2,1.85565342480429,1.9584349896563,1.7899017163607,1.39436668877178
2020-02-01,101.7038,108.829847855341,111.001061195614,102.808567380615,1.59,1.802298421,0.75,-0.4088,3.5,5.7,4,3.3,-1.68948624994009,1.09240315451347,-3.22693759163301,-0.750417376637244
2020-03-01,97.8746,102.292469815859,105.376724442872,91.5076256354696,1.35,1.267285455,0.53,-0.4166,4.4,7.9,4.1,3.4,-21.9401363376026,-21.6468863517536,-21.4886271185282,-24.5400156073875
2020-04-01,84.959,89.0751199205969,86.1690838344535,71.1059254937911,NA,0.48284619,0.65,-0.254,14.7,13,4.1,3.5,1.3399066950584,2.31639884190961,-0.0390115449791154,3.68387185733327
2020-05-01,86.3345,93.0254769401989,92.6423770781748,79.8066505542128,0.17,0.344752,0.33,-0.272,13.2,13.4,4.1,3.6,3.7832203601893,5.79306327171458,3.78855853579924,5.91794667198616
2020-06-01,91.7523,96.8797904700246,103.466572338168,89.5074589549129,0.2,0.305564091,0.19,-0.376,11,12.2,4.3,3.7,7.10863419870633,3.9597830130775,4.82667741014923,10.1261849456965
2020-07-01,95.2439,99.863559387783,109.197028652282,91.6076339694974,0.18,0.282998636,0.1,-0.4441,10.2,10.9,4.6,3.8,1.70379872548208,2.86165902713542,-1.23738315961074,2.87310454908223
2020-08-01,96.1173,99.586665204166,111.319419879731,90.7075589632469,0.15,0.25565,0.07,-0.4797,8.4,10.3,4.9,3.9,4.81663488994513,4.02307476376689,-1.60246847921964,1.08611326609774
2020-09-01,96.0711,101.163758163028,113.017332861691,93.6078006500542,0.13,0.25141619,0.06,-0.4914,7.9,9.2,5.1,3.9,-0.739784391939001,-1.9957113155105,-2.23316025462509,0.409311844461502
2020-10-01,96.825,101.104633897734,114.184648036788,97.2081006750563,0.12,0.245218095,0.05,-0.5091,6.9,9.2,5.1,3.9,1.44100851824999,0.0496490685563668,-1.37400745995709,-2.04003639672431
2020-11-01,97.1183,103.48966930541,115.98868058012,98.6082173514459,0.16,0.237422,0.04,-0.5209,6.7,8.7,5.2,3.9,5.57899046472053,3.08828961950496,6.34094905741957,1.6645302717866
2020-12-01,98.138,104.666803999048,116.8376370711,98.7082256854738,0.17,0.235100952,0.03,-0.5381,6.7,8.9,5.1,3.9,4.94832878244924,4.69612269762777,4.73890845042128,4.8698035632709
2021-01-01,99.2645,105.290417856063,114.927484966395,98.2081840153346,0.14,0.1978955,0.03,-0.5472,6.4,9.4,5.1,3.9,3.15143797535299,1.60782434583197,2.60486911211665,3.45007841087297
2021-02-01,96.2231,103.715197611487,115.351963211885,97.0080840070006,0.11,0.178374737,0.05,-0.5411,6.2,8.3,4.9,3.9,2.52614209996229,2.51990961022921,-1.54938254989399,1.49907360619844
2021-03-01,98.8621,104.5889525909,116.41315882561,98.5082090174181,0.1,0.187311739,0.08,-0.5391,6,7.5,4.9,3.8,1.84198717484764,2.17681904034865,1.97491634477951,2.46100232326583
2021-04-01,99.0246,103.026038754484,115.776441457375,98.0081673472789,0.11,0.182046667,0.09,-0.5382,6,8,4.9,3.8,3.67064408610556,2.69411284863562,2.86865894402249,4.26607064768476
2021-05-01,99.7785,102.927855019811,117.68659356208,97.0080840070006,0.1,0.182691,0.08,-0.5401,5.8,8,4.7,3.7,2.1429782206058,1.49346894382059,1.66865039718051,-0.973950323873437
2021-06-01,100.1923,105.250555794847,115.458082773258,96.3080256688057,0.09,0.185575909,0.08,-0.5429,5.9,7.6,4.6,3.6,1.11474945745117,3.41000014398168,1.08211729251347,2.34039215686274
2021-07-01,100.8724,105.377900366249,115.670321896003,97.5081256771398,0.1,0.203786667,0.08,-0.5448,5.4,7.4,4.4,3.5,-0.278888356561949,0.27468838979098,-0.701242708597502,-0.0582446890040112
2021-08-01,100.837,105.556610815193,116.094800141493,92.9077423118593,0.1,0.21185,0.07,-0.5476,5.2,7.1,4.3,3.5,1.1776686481044,1.43498980922675,1.29575474308382,1.59959511686402
2021-09-01,99.8498,105.506047529489,114.927484966395,92.7077256438036,0.1,0.2215805,0.07,-0.545,4.7,7,4.2,3.4,-0.949385067593226,0.344077904947865,-1.03474600606531,-1.41742267574382
2021-10-01,101.3602,107.477480610719,114.078528475416,95.9079923326944,0.11,0.2301405,0.16,-0.5498,4.6,6.8,4.1,3.3,1.11727627304893,1.14645274920159,1.38752852055463,-1.61389110063086
2021-11-01,101.961,106.722241692506,114.184648036788,96.6080506708892,0.14,0.259345238,0.13,-0.5674,4.2,6.1,4,3.3,1.96917179425171,3.26945197482124,1.41907635091459,3.0519500731472
2021-12-01,101.7587,107.095446896511,114.290767598161,97.8081506792233,0.17,0.270582381,0.16,-0.582,3.9,6,4,3.2,-1.62846421946146,-2.30662560152916,0.322791117669422,-2.64894661330515
2022-01-01,102.146,106.56760899866,113.760169791298,98.1081756813068,0.22,0.4571955,0.53,-0.5601,4,6.5,3.8,3.1,0.484364266691419,0.466325671688948,2.84322213547634,0.693442546656122
2022-02-01,102.8987,107.430127692361,113.441811107181,98.2081840153346,0.38,0.620983684,0.81,-0.5315,3.8,5.5,3.7,3.1,-1.78801721017657,0.850193847999234,0.53352509462432,-4.23676588402045
2022-03-01,103.5717,108.697955263531,113.441811107181,93.5077923160264,0.73,0.875734783,0.99,-0.495,3.6,5.3,3.8,3,-1.49268225597869,1.90894371466968,-2.92737498374344,-7.96357669165674
2022-04-01,104.2709,110.328821875443,113.229571984436,94.907908992416,0.91,1.34664,1.13,-0.4479,3.6,5.2,3.8,3,0.417232804760888,-0.124755736775565,3.35865631873879,0.0594322472381173
2022-05-01,104.1646,109.626286487831,113.654050229926,95.5079589965831,1.33,1.781894286,1.31,-0.3857,3.6,5.1,3.8,3,-5.97394440701118,-5.59171416825004,-1.43641103576348,-4.32898920373152
2022-06-01,104.0772,109.937157059197,113.335691545808,96.8080673389449,1.87,2.247345455,1.57,-0.2392,3.6,4.9,3.6,3,-3.24665933845012,-3.16872070778476,-2.05303069951194,-3.4000438244102
2022-07-01,104.7577,110.672598712108,112.062256809339,96.2080173347779,2.5,3.0141115,1.84,0.0366,3.5,4.9,3.5,3,-1.60464152951696,-4.14740475737085,-1.00179204594649,-5.25878038637481
2022-08-01,104.6544,109.978089242862,110.045985143261,96.1080090007501,2.76,3.382212727,2.23,0.3947,3.7,5.4,NA,3,4.89590471817776,4.97446957800834,3.3297351158349,3.31205107741422
2022-09-01,104.805,NA,NA,NA,3.21,3.791927,2.91,1.0109,3.5,5.2,NA,3,-6.29956236082276,-3.61940071260568,-3.71718632808315,-6.36152954808806
